date	close
2018-09-28	7.97727512331361
2018-10-31	7.90534577425795
2018-11-30	7.92304755101725
2018-12-31	7.82678226389917
2019-01-31	7.90252441872755
2019-02-28	7.93182001171424
2019-03-29	7.94958555355126
2019-04-30	7.98814588999435
2019-05-31	7.92010500114115
2019-06-28	7.98676332067539
2019-07-31	7.9998060881484
2019-08-30	7.98154878043353
2019-09-30	7.9985840209572
2019-10-31	8.01880984054013
2019-11-29	8.05229013211946
2019-12-31	8.08047887313175
2020-01-31	8.07884945654213
2020-02-28	7.99098993560592
2020-03-31	7.85732216701296
2020-04-30	7.97674306325036
2020-05-29	8.02102955348089
2020-06-30	8.03925093448496
2020-07-31	8.0928877128942
2020-08-31	8.16060681498386
2020-09-30	8.12058871174027
2020-10-30	8.09253303140058
2020-11-30	8.19467947971898
2020-12-31	8.2311284770022
2021-01-29	8.21992936018026
2021-02-26	8.24568625984738
2021-03-31	8.28724906854483
2021-04-30	8.33834639065912
2021-05-28	8.34381789721114
2021-06-30	8.365788737257
2021-07-30	8.38828196650375
2021-08-31	8.41686001747244
2021-09-30	8.36812225448781
2021-10-29	8.43498046428599
2021-11-30	8.426611813185
2021-12-31	8.46930042446545
2022-01-31	8.41528227460043
2022-02-28	8.3834194837215
2022-03-31	8.41856772210777
2022-04-29	8.32649988914734
2022-05-31	8.32655313161354
2022-06-30	8.23890155713337
2022-07-29	8.32610290140759
2022-08-31	8.28273588020175
2022-09-30	8.18468668089813
2022-10-31	8.26152128309387
2022-11-30	8.31387922781909
2022-12-30	8.2530974287706
2023-01-31	8.31301858664963
2023-02-28	8.28655915634278
2023-03-31	8.32101041018464
2023-04-28	8.33554660677732
2023-05-31	8.3380258548353
2023-06-30	8.40074476477292
2023-07-31	8.43140869786088
2023-08-31	8.41353345084239
2023-09-29	8.36358736313042
2023-10-31	8.3413624754632
2023-11-30	8.42678692375547
2023-12-29	8.47006384732132
2024-01-31	8.48583873795759
2024-02-29	8.53626614079752
2024-03-28	8.56680968075164
2024-04-30	8.52430782230164
2024-05-31	8.57120777972248
2024-06-28	8.60529380830198
2024-07-31	8.61654790831503
2024-08-30	8.63912582778067
2024-09-30	8.65912495194548
2024-10-31	8.64917538465083
2024-11-29	8.70489856277015
2024-12-31	8.67958751315079
2025-01-31	8.70624537993833
2025-02-28	8.69190419460877
2025-03-31	8.63263393048093
2025-04-30	8.62498335309228
2025-05-30	8.68468533396419
2025-06-30	8.73310102797068
2025-07-31	8.75453625085123
2025-08-29	8.77342329571824
2025-09-30	8.80814042741497
2025-10-31	8.83057078800858
2025-11-28	8.83186961566699
2025-12-31	8.83134532025907
2026-01-30	8.84491583315509
2026-02-27	8.83621258070184
2026-03-31	8.78393708207381
2026-04-30	8.88308829871062
2026-05-29	8.93327507492073
2026-06-10	8.89109883061664
